timestamp,elapsed_min,cell_voltage_v,charge_current_mA,temperature_c,relay_state,soc_percent,setpoint_low_v,setpoint_high_v,pid_setpoint_v,voltage_error_v,pid_integral_v_min,pid_bias_percent,pid_p_percent,pid_i_percent,pid_d_percent,pid_raw_percent,pid_output_percent,pid_relay_request,temperature_cutoff_c,mode,fault_reason
2026-04-24T13:50:00,290.0,3.8954,3.6,23.86,0,69.8,3.85,4.0,3.925,0.0296,-0.5656,50.0,25.15,-1.36,0.24,74.0,74.0,1,45.0,idle,
2026-04-24T13:51:00,291.0,3.8993,0.4,23.85,0,69.7,3.85,4.0,3.925,0.0257,-0.5399,50.0,21.81,-1.3,-0.22,70.3,70.3,1,45.0,idle,
2026-04-24T13:52:00,292.0,3.9017,1.9,23.85,0,69.7,3.85,4.0,3.925,0.0233,-0.5166,50.0,19.82,-1.24,-0.13,68.5,68.5,1,45.0,idle,
2026-04-24T13:53:00,293.0,3.9017,1.2,23.86,0,69.7,3.85,4.0,3.925,0.0233,-0.4933,50.0,19.83,-1.18,0.0,68.6,68.6,1,45.0,idle,
2026-04-24T13:54:00,294.0,3.9024,4.6,23.88,0,69.6,3.85,4.0,3.925,0.0226,-0.4706,50.0,19.25,-1.13,-0.04,68.1,68.1,1,45.0,idle,
2026-04-24T13:55:00,295.0,3.8994,0.0,23.88,0,69.6,3.85,4.0,3.925,0.0256,-0.445,50.0,21.77,-1.07,0.16,70.9,70.9,1,45.0,idle,
2026-04-24T13:56:00,296.0,3.9059,0.0,23.91,0,69.6,3.85,4.0,3.925,0.0191,-0.4259,50.0,16.19,-1.02,-0.36,64.8,64.8,1,45.0,idle,
2026-04-24T13:57:00,297.0,3.902,0.0,23.9,0,69.5,3.85,4.0,3.925,0.023,-0.4029,50.0,19.55,-0.97,0.22,68.8,68.8,1,45.0,idle,
2026-04-24T13:58:00,298.0,3.9079,6.3,23.85,0,69.5,3.85,4.0,3.925,0.0171,-0.3859,50.0,14.52,-0.93,-0.33,63.3,63.3,1,45.0,idle,
2026-04-24T13:59:00,299.0,3.9047,2.6,23.84,0,69.4,3.85,4.0,3.925,0.0203,-0.3656,50.0,17.22,-0.88,0.18,66.5,66.5,1,45.0,idle,
2026-04-24T14:00:00,300.0,3.9016,0.9,23.84,0,69.4,3.85,4.0,3.925,0.0234,-0.3422,50.0,19.91,-0.82,0.17,69.3,69.3,1,45.0,idle,
2026-04-24T14:01:00,301.0,3.9039,0.3,23.87,0,69.4,3.85,4.0,3.925,0.0211,-0.3211,50.0,17.92,-0.77,-0.13,67.0,67.0,1,45.0,idle,
2026-04-24T14:02:00,302.0,3.896,1.2,24.03,0,69.3,3.85,4.0,3.925,0.029,-0.2921,50.0,24.63,-0.7,0.43,74.4,74.4,1,45.0,idle,
2026-04-24T14:03:00,303.0,3.8962,2.7,23.98,0,69.3,3.85,4.0,3.925,0.0288,-0.2633,50.0,24.49,-0.63,-0.01,73.8,73.8,1,45.0,idle,
2026-04-24T14:04:00,304.0,3.9031,0.1,23.99,0,69.2,3.85,4.0,3.925,0.0219,-0.2414,50.0,18.65,-0.58,-0.38,67.7,67.7,1,45.0,idle,
2026-04-24T14:05:00,305.0,3.8978,3.8,24.02,0,69.2,3.85,4.0,3.925,0.0272,-0.2142,50.0,23.09,-0.51,0.29,72.9,72.9,1,45.0,idle,
2026-04-24T14:06:00,306.0,3.8967,4.8,24.06,0,69.2,3.85,4.0,3.925,0.0283,-0.1859,50.0,24.08,-0.45,0.06,73.7,73.7,1,45.0,idle,
2026-04-24T14:07:00,307.0,3.8975,3.0,24.0,0,69.1,3.85,4.0,3.925,0.0275,-0.1583,50.0,23.4,-0.38,-0.04,73.0,73.0,1,45.0,idle,
2026-04-24T14:08:00,308.0,3.8977,3.4,23.96,0,69.1,3.85,4.0,3.925,0.0273,-0.1311,50.0,23.17,-0.31,-0.01,72.8,72.8,1,45.0,idle,
2026-04-24T14:09:00,309.0,3.9002,0.0,23.92,0,69.0,3.85,4.0,3.925,0.0248,-0.1063,50.0,21.08,-0.26,-0.13,70.7,70.7,1,45.0,idle,
2026-04-24T14:10:00,310.0,3.8979,3.1,23.92,0,69.0,3.85,4.0,3.925,0.0271,-0.0792,50.0,23.02,-0.19,0.13,73.0,73.0,1,45.0,idle,
2026-04-24T14:11:00,311.0,3.8963,0.1,23.98,0,68.9,3.85,4.0,3.925,0.0287,-0.0505,50.0,24.41,-0.12,0.09,74.4,74.4,1,45.0,idle,
2026-04-24T14:12:00,312.0,3.901,3.5,23.89,0,68.9,3.85,4.0,3.925,0.024,-0.0265,50.0,20.41,-0.06,-0.26,70.1,70.1,1,45.0,idle,
2026-04-24T14:13:00,313.0,3.8993,0.0,23.93,0,68.9,3.85,4.0,3.925,0.0257,-0.0008,50.0,21.81,-0.0,0.09,71.9,71.9,1,45.0,idle,
2026-04-24T14:14:00,314.0,3.8988,3.4,23.92,0,68.8,3.85,4.0,3.925,0.0262,0.0254,50.0,22.28,0.06,0.03,72.4,72.4,1,45.0,idle,
2026-04-24T14:15:00,315.0,3.8949,4.5,23.95,0,68.8,3.85,4.0,3.925,0.0301,0.0554,50.0,25.55,0.13,0.21,75.9,75.9,1,45.0,idle,
2026-04-24T14:16:00,316.0,3.8987,3.5,23.89,0,68.7,3.85,4.0,3.925,0.0263,0.0818,50.0,22.36,0.2,-0.21,72.4,72.4,1,45.0,idle,
2026-04-24T14:17:00,317.0,3.8999,5.4,23.87,0,68.7,3.85,4.0,3.925,0.0251,0.1069,50.0,21.35,0.26,-0.07,71.5,71.5,1,45.0,idle,
2026-04-24T14:18:00,318.0,3.8991,0.0,23.92,0,68.7,3.85,4.0,3.925,0.0259,0.1328,50.0,22.04,0.32,0.04,72.4,72.4,1,45.0,idle,
2026-04-24T14:19:00,319.0,3.8998,4.1,23.98,0,68.6,3.85,4.0,3.925,0.0252,0.158,50.0,21.38,0.38,-0.04,71.7,71.7,1,45.0,idle,
2026-04-24T14:20:00,320.0,3.8895,1.8,24.0,0,68.6,3.85,4.0,3.925,0.0355,0.1935,50.0,30.18,0.46,0.57,81.2,81.2,1,45.0,idle,
2026-04-24T14:21:00,321.0,3.8959,3.6,23.98,0,68.5,3.85,4.0,3.925,0.0291,0.2225,50.0,24.7,0.53,-0.35,74.9,74.9,1,45.0,idle,
2026-04-24T14:22:00,322.0,3.8924,2.8,24.02,0,68.5,3.85,4.0,3.925,0.0326,0.2551,50.0,27.73,0.61,0.2,78.5,78.5,1,45.0,idle,
2026-04-24T14:23:00,323.0,3.893,2.9,23.97,0,68.5,3.85,4.0,3.925,0.032,0.2871,50.0,27.18,0.69,-0.04,77.8,77.8,1,45.0,idle,
2026-04-24T14:24:00,324.0,3.8955,3.5,24.0,0,68.4,3.85,4.0,3.925,0.0295,0.3166,50.0,25.07,0.76,-0.14,75.7,75.7,1,45.0,idle,
2026-04-24T14:25:00,325.0,3.8929,5.0,24.0,0,68.4,3.85,4.0,3.925,0.0321,0.3487,50.0,27.29,0.84,0.14,78.3,78.3,1,45.0,idle,
2026-04-24T14:26:00,326.0,3.8882,3.2,24.06,0,68.3,3.85,4.0,3.925,0.0368,0.3855,50.0,31.25,0.93,0.26,82.4,82.4,1,45.0,idle,
2026-04-24T14:27:00,327.0,3.8955,4.9,24.11,0,68.3,3.85,4.0,3.925,0.0295,0.415,50.0,25.09,1.0,-0.4,75.7,75.7,1,45.0,idle,
2026-04-24T14:28:00,328.0,3.8975,0.0,24.14,0,68.3,3.85,4.0,3.925,0.0275,0.4425,50.0,23.36,1.06,-0.11,74.3,74.3,1,45.0,idle,
2026-04-24T14:29:00,329.0,3.8892,0.6,24.13,0,68.2,3.85,4.0,3.925,0.0358,0.4783,50.0,30.45,1.15,0.46,82.1,82.1,1,45.0,idle,
2026-04-24T14:30:00,330.0,3.8932,0.0,24.08,0,68.2,3.85,4.0,3.925,0.0318,0.5101,50.0,27.02,1.22,-0.22,78.0,78.0,1,45.0,idle,
2026-04-24T14:31:00,331.0,3.8909,2.3,24.11,0,68.1,3.85,4.0,3.925,0.0341,0.5442,50.0,28.98,1.31,0.13,80.4,80.4,1,45.0,idle,
2026-04-24T14:32:00,332.0,3.894,4.8,24.04,0,68.1,3.85,4.0,3.925,0.031,0.5751,50.0,26.32,1.38,-0.17,77.5,77.5,1,45.0,idle,
2026-04-24T14:33:00,333.0,3.8938,2.8,24.02,0,68.1,3.85,4.0,3.925,0.0312,0.6063,50.0,26.51,1.46,0.01,78.0,78.0,1,45.0,idle,
2026-04-24T14:34:00,334.0,3.8942,6.2,24.0,0,68.0,3.85,4.0,3.925,0.0308,0.6371,50.0,26.19,1.53,-0.02,77.7,77.7,1,45.0,idle,
2026-04-24T14:35:00,335.0,3.8948,2.2,23.97,0,68.0,3.85,4.0,3.925,0.0302,0.6674,50.0,25.7,1.6,-0.03,77.3,77.3,1,45.0,idle,
2026-04-24T14:36:00,336.0,3.892,1.1,23.96,0,67.9,3.85,4.0,3.925,0.033,0.7003,50.0,28.03,1.68,0.15,79.9,79.9,1,45.0,idle,
2026-04-24T14:37:00,337.0,3.8883,2.9,23.94,0,67.9,3.85,4.0,3.925,0.0367,0.737,50.0,31.18,1.77,0.2,83.1,83.1,1,45.0,idle,
2026-04-24T14:38:00,338.0,3.887,0.7,23.88,0,67.9,3.85,4.0,3.925,0.038,0.775,50.0,32.31,1.86,0.07,84.2,84.2,1,45.0,idle,
2026-04-24T14:39:00,339.0,3.8825,4.5,23.9,0,67.8,3.85,4.0,3.925,0.0425,0.8176,50.0,36.15,1.96,0.25,88.4,88.4,1,45.0,idle,
2026-04-24T14:40:00,340.0,3.8875,0.0,23.88,0,67.8,3.85,4.0,3.925,0.0375,0.8551,50.0,31.9,2.05,-0.27,83.7,83.7,1,45.0,idle,
2026-04-24T14:41:00,341.0,3.8933,2.8,23.86,0,67.7,3.85,4.0,3.925,0.0317,0.8868,50.0,26.95,2.13,-0.32,78.8,78.8,1,45.0,idle,
2026-04-24T14:42:00,342.0,3.8922,0.0,23.8,0,67.7,3.85,4.0,3.925,0.0328,0.9196,50.0,27.88,2.21,0.06,80.1,80.1,1,45.0,idle,
2026-04-24T14:43:00,343.0,3.8902,4.1,23.81,0,67.7,3.85,4.0,3.925,0.0348,0.9544,50.0,29.58,2.29,0.11,82.0,82.0,1,45.0,idle,
2026-04-24T14:44:00,344.0,3.8876,0.0,23.79,0,67.6,3.85,4.0,3.925,0.0374,0.9918,50.0,31.76,2.38,0.14,84.3,84.3,1,45.0,idle,
2026-04-24T14:45:00,345.0,3.8857,0.0,23.86,0,67.6,3.85,4.0,3.925,0.0393,1.0311,50.0,33.39,2.47,0.11,86.0,86.0,1,45.0,idle,
2026-04-24T14:46:00,346.0,3.8929,0.0,23.85,0,67.6,3.85,4.0,3.925,0.0321,1.0632,50.0,27.31,2.55,-0.39,79.5,79.5,1,45.0,idle,
2026-04-24T14:47:00,347.0,3.893,1.8,23.88,0,67.5,3.85,4.0,3.925,0.032,1.0952,50.0,27.22,2.63,-0.01,79.8,79.8,1,45.0,idle,
2026-04-24T14:48:00,348.0,3.8866,0.0,23.93,0,67.5,3.85,4.0,3.925,0.0384,1.1336,50.0,32.63,2.72,0.35,85.7,85.7,1,45.0,idle,
2026-04-24T14:49:00,349.0,3.8916,0.9,23.98,0,67.4,3.85,4.0,3.925,0.0334,1.167,50.0,28.42,2.8,-0.27,80.9,80.9,1,45.0,idle,
2026-04-24T14:50:00,350.0,3.8943,0.0,23.93,0,67.4,3.85,4.0,3.925,0.0307,1.1978,50.0,26.11,2.87,-0.15,78.8,78.8,1,45.0,idle,
2026-04-24T14:51:00,351.0,3.8821,7.7,24.02,0,67.4,3.85,4.0,3.925,0.0429,1.2407,50.0,36.5,2.98,0.67,90.1,90.1,1,45.0,idle,
2026-04-24T14:52:00,352.0,3.8909,3.4,23.92,0,67.3,3.85,4.0,3.925,0.0341,1.2748,50.0,29.03,3.06,-0.48,81.6,81.6,1,45.0,idle,
2026-04-24T14:53:00,353.0,3.8876,2.3,23.9,0,67.3,3.85,4.0,3.925,0.0374,1.3123,50.0,31.81,3.15,0.18,85.1,85.1,1,45.0,idle,
2026-04-24T14:54:00,354.0,3.886,3.0,23.85,0,67.2,3.85,4.0,3.925,0.039,1.3512,50.0,33.12,3.24,0.08,86.4,86.4,1,45.0,idle,
2026-04-24T14:55:00,355.0,3.8859,0.0,23.84,0,67.2,3.85,4.0,3.925,0.0391,1.3904,50.0,33.27,3.34,0.01,86.6,86.6,1,45.0,idle,
2026-04-24T14:56:00,356.0,3.8849,3.0,23.86,0,67.2,3.85,4.0,3.925,0.0401,1.4305,50.0,34.09,3.43,0.05,87.6,87.6,1,45.0,idle,
2026-04-24T14:57:00,357.0,3.8877,0.0,23.76,0,67.1,3.85,4.0,3.925,0.0373,1.4678,50.0,31.72,3.52,-0.15,85.1,85.1,1,45.0,idle,
2026-04-24T14:58:00,358.0,3.8879,0.0,23.82,0,67.1,3.85,4.0,3.925,0.0371,1.5049,50.0,31.51,3.61,-0.01,85.1,85.1,1,45.0,idle,
2026-04-24T14:59:00,359.0,3.886,3.1,23.93,0,67.1,3.85,4.0,3.925,0.039,1.5438,50.0,33.13,3.71,0.11,86.9,86.9,1,45.0,idle,
2026-04-24T15:00:00,360.0,3.8838,0.1,23.95,0,67.0,3.85,4.0,3.925,0.0412,1.585,50.0,35.02,3.8,0.12,88.9,88.9,1,45.0,idle,
2026-04-24T15:01:00,361.0,3.8872,3.6,23.92,0,67.0,3.85,4.0,3.925,0.0378,1.6228,50.0,32.1,3.89,-0.19,85.8,85.8,1,45.0,idle,
2026-04-24T15:02:00,362.0,3.8859,2.0,23.96,0,66.9,3.85,4.0,3.925,0.0391,1.6619,50.0,33.25,3.99,0.07,87.3,87.3,1,45.0,idle,
2026-04-24T15:03:00,363.0,3.8876,1.2,23.96,0,66.9,3.85,4.0,3.925,0.0374,1.6993,50.0,31.77,4.08,-0.1,85.8,85.8,1,45.0,idle,
2026-04-24T15:04:00,364.0,3.885,4.5,23.96,0,66.9,3.85,4.0,3.925,0.04,1.7393,50.0,33.98,4.17,0.14,88.3,88.3,1,45.0,idle,
2026-04-24T15:05:00,365.0,3.8784,6.8,23.98,0,66.8,3.85,4.0,3.925,0.0466,1.7859,50.0,39.62,4.29,0.37,94.3,94.3,1,45.0,idle,
2026-04-24T15:06:00,366.0,3.8818,2.6,23.97,0,66.8,3.85,4.0,3.925,0.0432,1.8291,50.0,36.68,4.39,-0.19,90.9,90.9,1,45.0,idle,
2026-04-24T15:07:00,367.0,3.882,4.4,23.92,0,66.8,3.85,4.0,3.925,0.043,1.8721,50.0,36.57,4.49,-0.01,91.1,91.1,1,45.0,idle,
2026-04-24T15:08:00,368.0,3.883,4.3,23.93,0,66.7,3.85,4.0,3.925,0.042,1.9141,50.0,35.69,4.59,-0.06,90.2,90.2,1,45.0,idle,
2026-04-24T15:09:00,369.0,3.8905,0.1,23.86,0,66.7,3.85,4.0,3.925,0.0345,1.9486,50.0,29.36,4.68,-0.41,83.6,83.6,1,45.0,idle,
2026-04-24T15:10:00,370.0,3.8799,1.0,23.9,0,66.7,3.85,4.0,3.925,0.0451,1.9937,50.0,38.34,4.78,0.58,93.7,93.7,1,45.0,idle,
2026-04-24T15:11:00,371.0,3.8882,3.0,23.96,0,66.6,3.85,4.0,3.925,0.0368,2.0305,50.0,31.26,4.87,-0.46,85.7,85.7,1,45.0,idle,
2026-04-24T15:12:00,372.0,3.882,5.5,23.92,0,66.6,3.85,4.0,3.925,0.043,2.0735,50.0,36.57,4.98,0.34,91.9,91.9,1,45.0,idle,
2026-04-24T15:13:00,373.0,3.8842,0.8,23.9,0,66.5,3.85,4.0,3.925,0.0408,2.1143,50.0,34.66,5.07,-0.12,89.6,89.6,1,45.0,idle,
2026-04-24T15:14:00,374.0,3.8775,8.4,23.86,0,66.5,3.85,4.0,3.925,0.0475,2.1618,50.0,40.37,5.19,0.37,95.9,95.9,1,45.0,idle,
2026-04-24T15:15:00,375.0,3.8823,1.7,23.76,0,66.5,3.85,4.0,3.925,0.0427,2.2045,50.0,36.28,5.29,-0.26,91.3,91.3,1,45.0,idle,
2026-04-24T15:16:00,376.0,3.8863,1.6,23.74,0,66.4,3.85,4.0,3.925,0.0387,2.2432,50.0,32.91,5.38,-0.22,88.1,88.1,1,45.0,idle,
2026-04-24T15:17:00,377.0,3.8827,0.0,23.63,0,66.4,3.85,4.0,3.925,0.0423,2.2855,50.0,35.96,5.49,0.2,91.6,91.6,1,45.0,idle,
2026-04-24T15:18:00,378.0,3.8812,0.0,23.61,0,66.4,3.85,4.0,3.925,0.0438,2.3293,50.0,37.24,5.59,0.08,92.9,92.9,1,45.0,idle,
2026-04-24T15:19:00,379.0,3.8764,1.5,23.63,0,66.3,3.85,4.0,3.925,0.0486,2.3779,50.0,41.3,5.71,0.26,97.3,97.3,1,45.0,idle,
2026-04-24T15:20:00,380.0,3.8858,0.0,23.58,0,66.3,3.85,4.0,3.925,0.0392,2.4171,50.0,33.31,5.8,-0.52,88.6,88.6,1,45.0,idle,
2026-04-24T15:21:00,381.0,3.8841,2.1,23.57,0,66.3,3.85,4.0,3.925,0.0409,2.458,50.0,34.78,5.9,0.09,90.8,90.8,1,45.0,idle,
2026-04-24T15:22:00,382.0,3.8797,3.5,23.48,0,66.2,3.85,4.0,3.925,0.0453,2.5032,50.0,38.47,6.01,0.24,94.7,94.7,1,45.0,idle,
2026-04-24T15:23:00,383.0,3.8834,2.1,23.46,0,66.2,3.85,4.0,3.925,0.0416,2.5448,50.0,35.32,6.11,-0.2,91.2,91.2,1,45.0,idle,
2026-04-24T15:24:00,384.0,3.8822,3.7,23.4,0,66.2,3.85,4.0,3.925,0.0428,2.5876,50.0,36.41,6.21,0.07,92.7,92.7,1,45.0,idle,
2026-04-24T15:25:00,385.0,3.8766,4.9,23.39,0,66.1,3.85,4.0,3.925,0.0484,2.636,50.0,41.15,6.33,0.31,97.8,97.8,1,45.0,idle,
2026-04-24T15:26:00,386.0,3.8748,4.3,23.4,0,66.1,3.85,4.0,3.925,0.0502,2.6863,50.0,42.68,6.45,0.1,99.2,99.2,1,45.0,idle,
2026-04-24T15:27:00,387.0,3.8745,5.0,23.39,0,66.1,3.85,4.0,3.925,0.0505,2.7367,50.0,42.89,6.57,0.01,99.5,99.5,1,45.0,idle,
2026-04-24T15:28:00,388.0,3.8788,2.1,23.35,0,66.0,3.85,4.0,3.925,0.0462,2.7829,50.0,39.24,6.68,-0.24,95.7,95.7,1,45.0,idle,
2026-04-24T15:29:00,389.0,3.8822,3.5,23.33,0,66.0,3.85,4.0,3.925,0.0428,2.8257,50.0,36.36,6.78,-0.19,93.0,93.0,1,45.0,idle,
2026-04-24T15:30:00,390.0,3.8852,0.0,23.29,0,66.0,3.85,4.0,3.925,0.0398,2.8654,50.0,33.81,6.88,-0.17,90.5,90.5,1,45.0,idle,
2026-04-24T15:31:00,391.0,3.8808,0.1,23.2,0,65.9,3.85,4.0,3.925,0.0442,2.9097,50.0,37.58,6.98,0.24,94.8,94.8,1,45.0,idle,
2026-04-24T15:32:00,392.0,3.8762,0.0,23.16,0,65.9,3.85,4.0,3.925,0.0488,2.9584,50.0,41.46,7.1,0.25,98.8,98.8,1,45.0,idle,
2026-04-24T15:33:00,393.0,3.8866,0.1,23.16,0,65.9,3.85,4.0,3.925,0.0384,2.9968,50.0,32.61,7.19,-0.57,89.2,89.2,1,45.0,idle,
2026-04-24T15:34:00,394.0,3.8844,0.0,23.15,0,65.8,3.85,4.0,3.925,0.0406,3.0374,50.0,34.52,7.29,0.12,91.9,91.9,1,45.0,idle,
2026-04-24T15:35:00,395.0,3.8752,6.6,23.18,0,65.8,3.85,4.0,3.925,0.0498,3.0872,50.0,42.34,7.41,0.51,100.3,100.0,1,45.0,idle,
2026-04-24T15:36:00,396.0,3.8848,2.3,23.2,0,65.8,3.85,4.0,3.925,0.0402,3.1274,50.0,34.14,7.51,-0.53,91.1,91.1,1,45.0,idle,
2026-04-24T15:37:00,397.0,3.8835,0.2,23.17,0,65.7,3.85,4.0,3.925,0.0415,3.1689,50.0,35.31,7.61,0.08,93.0,93.0,1,45.0,idle,
2026-04-24T15:38:00,398.0,3.8802,0.0,23.26,0,65.7,3.85,4.0,3.925,0.0448,3.2137,50.0,38.1,7.71,0.18,96.0,96.0,1,45.0,idle,
2026-04-24T15:39:00,399.0,3.8684,0.7,23.18,0,65.7,3.85,4.0,3.925,0.0566,3.2704,50.0,48.14,7.85,0.65,106.6,100.0,1,45.0,idle,
2026-04-24T15:40:00,400.0,3.8759,0.4,23.15,0,65.6,3.85,4.0,3.925,0.0491,3.3195,50.0,41.71,7.97,-0.42,99.3,99.3,1,45.0,idle,
2026-04-24T15:41:00,401.0,3.8722,0.8,23.18,0,65.6,3.85,4.0,3.925,0.0528,3.3722,50.0,44.87,8.09,0.2,103.2,100.0,1,45.0,idle,
2026-04-24T15:42:00,402.0,3.8743,3.2,23.2,0,65.6,3.85,4.0,3.925,0.0507,3.4229,50.0,43.1,8.22,-0.11,101.2,100.0,1,45.0,idle,
2026-04-24T15:43:00,403.0,3.8732,6.4,23.13,0,65.5,3.85,4.0,3.925,0.0518,3.4747,50.0,44.03,8.34,0.06,102.4,100.0,1,45.0,idle,
2026-04-24T15:44:00,404.0,3.8793,0.9,23.15,0,65.5,3.85,4.0,3.925,0.0457,3.5204,50.0,38.84,8.45,-0.34,97.0,97.0,1,45.0,idle,
2026-04-24T15:45:00,405.0,3.8798,4.3,23.19,0,65.5,3.85,4.0,3.925,0.0452,3.5657,50.0,38.46,8.56,-0.02,97.0,97.0,1,45.0,idle,
2026-04-24T15:46:00,406.0,3.8742,1.4,23.18,0,65.4,3.85,4.0,3.925,0.0508,3.6165,50.0,43.15,8.68,0.3,102.1,100.0,1,45.0,idle,
2026-04-24T15:47:00,407.0,3.8806,0.0,23.14,0,65.4,3.85,4.0,3.925,0.0444,3.6609,50.0,37.76,8.79,-0.35,96.2,96.2,1,45.0,idle,
2026-04-24T15:48:00,408.0,3.8734,0.7,23.14,0,65.4,3.85,4.0,3.925,0.0516,3.7125,50.0,43.86,8.91,0.39,103.2,100.0,1,45.0,idle,
2026-04-24T15:49:00,409.0,3.8714,6.6,23.15,0,65.3,3.85,4.0,3.925,0.0536,3.7661,50.0,45.6,9.04,0.11,104.8,100.0,1,45.0,idle,
2026-04-24T15:50:00,410.0,3.8723,4.6,23.15,0,65.3,3.85,4.0,3.925,0.0527,3.8188,50.0,44.77,9.17,-0.05,103.9,100.0,1,45.0,idle,
2026-04-24T15:51:00,411.0,3.8794,0.0,23.11,0,65.3,3.85,4.0,3.925,0.0456,3.8644,50.0,38.78,9.27,-0.39,97.7,97.7,1,45.0,idle,
2026-04-24T15:52:00,412.0,3.8738,4.0,23.07,0,65.2,3.85,4.0,3.925,0.0512,3.9156,50.0,43.49,9.4,0.3,103.2,100.0,1,45.0,idle,
2026-04-24T15:53:00,413.0,3.8727,2.7,23.14,0,65.2,3.85,4.0,3.925,0.0523,3.9679,50.0,44.5,9.52,0.07,104.1,100.0,1,45.0,idle,
2026-04-24T15:54:00,414.0,3.8717,6.2,23.2,0,65.2,3.85,4.0,3.925,0.0533,4.0212,50.0,45.28,9.65,0.05,105.0,100.0,1,45.0,idle,
2026-04-24T15:55:00,415.0,3.8751,3.2,23.2,0,65.2,3.85,4.0,3.925,0.0499,4.0711,50.0,42.42,9.77,-0.18,102.0,100.0,1,45.0,idle,
2026-04-24T15:56:00,416.0,3.8733,6.2,23.24,0,65.1,3.85,4.0,3.925,0.0517,4.1228,50.0,43.96,9.89,0.1,104.0,100.0,1,45.0,idle,
2026-04-24T15:57:00,417.0,3.8778,2.8,23.3,0,65.1,3.85,4.0,3.925,0.0472,4.17,50.0,40.13,10.01,-0.25,99.9,99.9,1,45.0,idle,
2026-04-24T15:58:00,418.0,3.8741,0.3,23.29,0,65.1,3.85,4.0,3.925,0.0509,4.2209,50.0,43.27,10.13,0.2,103.6,100.0,1,45.0,idle,
2026-04-24T15:59:00,419.0,3.8728,0.0,23.32,0,65.0,3.85,4.0,3.925,0.0522,4.2731,50.0,44.37,10.26,0.07,104.7,100.0,1,45.0,idle,
2026-04-24T16:00:00,420.0,3.8818,4.7,23.32,0,65.0,3.85,4.0,3.925,0.0432,4.3163,50.0,36.7,10.36,-0.5,96.6,96.6,1,45.0,idle,
2026-04-24T16:01:00,421.0,3.8703,0.4,23.36,0,65.0,3.85,4.0,3.925,0.0547,4.371,50.0,46.49,10.49,0.63,107.6,100.0,1,45.0,idle,
2026-04-24T16:02:00,422.0,3.8735,4.6,23.38,0,64.9,3.85,4.0,3.925,0.0515,4.4225,50.0,43.78,10.61,-0.18,104.2,100.0,1,45.0,idle,
2026-04-24T16:03:00,423.0,3.872,1.7,23.4,0,64.9,3.85,4.0,3.925,0.053,4.4755,50.0,45.02,10.74,0.08,105.8,100.0,1,45.0,idle,
2026-04-24T16:04:00,424.0,3.8735,2.4,23.3,0,64.9,3.85,4.0,3.925,0.0515,4.527,50.0,43.79,10.86,-0.08,104.6,100.0,1,45.0,idle,
2026-04-24T16:05:00,425.0,3.8785,0.0,23.32,0,64.8,3.85,4.0,3.925,0.0465,4.5735,50.0,39.5,10.98,-0.28,100.2,100.0,1,45.0,idle,
2026-04-24T16:06:00,426.0,3.8683,0.0,23.35,0,64.8,3.85,4.0,3.925,0.0567,4.6302,50.0,48.23,11.11,0.56,109.9,100.0,1,45.0,idle,
2026-04-24T16:07:00,427.0,3.8709,0.3,23.28,0,64.8,3.85,4.0,3.925,0.0541,4.6843,50.0,45.96,11.24,-0.15,107.1,100.0,1,45.0,idle,
2026-04-24T16:08:00,428.0,3.8793,1.1,23.2,0,64.8,3.85,4.0,3.925,0.0457,4.73,50.0,38.82,11.35,-0.46,99.7,99.7,1,45.0,idle,
2026-04-24T16:09:00,429.0,3.8762,3.6,23.18,0,64.7,3.85,4.0,3.925,0.0488,4.7788,50.0,41.5,11.47,0.17,103.1,100.0,1,45.0,idle,
2026-04-24T16:10:00,430.0,3.8729,3.5,23.17,0,64.7,3.85,4.0,3.925,0.0521,4.8309,50.0,44.3,11.59,0.18,106.1,100.0,1,45.0,idle,
2026-04-24T16:11:00,431.0,3.8739,0.0,23.19,0,64.7,3.85,4.0,3.925,0.0511,4.882,50.0,43.42,11.72,-0.06,105.1,100.0,1,45.0,idle,
2026-04-24T16:12:00,432.0,3.8679,1.9,23.22,0,64.6,3.85,4.0,3.925,0.0571,4.9391,50.0,48.54,11.85,0.33,110.7,100.0,1,45.0,idle,
2026-04-24T16:13:00,433.0,3.8745,4.8,23.19,0,64.6,3.85,4.0,3.925,0.0505,4.9896,50.0,42.9,11.97,-0.36,104.5,100.0,1,45.0,idle,
2026-04-24T16:14:00,434.0,3.8782,6.2,23.11,0,64.6,3.85,4.0,3.925,0.0468,5.0364,50.0,39.78,12.09,-0.2,101.7,100.0,1,45.0,idle,
2026-04-24T16:15:00,435.0,3.8706,2.8,23.18,0,64.5,3.85,4.0,3.925,0.0544,5.0907,50.0,46.21,12.22,0.42,108.8,100.0,1,45.0,idle,
2026-04-24T16:16:00,436.0,3.8736,0.0,23.18,0,64.5,3.85,4.0,3.925,0.0514,5.1421,50.0,43.7,12.34,-0.16,105.9,100.0,1,45.0,idle,
2026-04-24T16:17:00,437.0,3.8777,0.9,23.23,0,64.5,3.85,4.0,3.925,0.0473,5.1895,50.0,40.22,12.45,-0.23,102.4,100.0,1,45.0,idle,
2026-04-24T16:18:00,438.0,3.8662,4.4,23.26,0,64.5,3.85,4.0,3.925,0.0588,5.2482,50.0,49.97,12.6,0.63,113.2,100.0,1,45.0,idle,
